Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,04/08/2020,389.0088526,372.3310989,398.1827005,367.3870427
ETH,05/08/2020,391.4719188,386.384165,401.1792017,381.6972368
ETH,06/08/2020,398.7823156,389.7739842,407.3695249,384.5096976
ETH,07/08/2020,395.0946703,401.1942825,403.8119093,392.8564488
ETH,08/08/2020,382.7311752,395.3629341,398.7223771,364.6081633
ETH,09/08/2020,390.8088262,379.8457064,393.4506926,376.5714584
ETH,10/08/2020,388.3353163,397.2580928,400.2300285,384.4175907
ETH,11/08/2020,395.3996937,390.5045777,399.8476917,386.0717887
ETH,12/08/2020,375.7376316,395.9138297,398.1078858,367.4094423
ETH,13/08/2020,385.6144268,379.2203395,389.674361,366.3961225
ETH,14/08/2020,426.5197718,387.3415774,431.5745452,377.3046128
ETH,15/08/2020,439.4651312,424.8810453,444.6363675,418.1696471
ETH,16/08/2020,432.5808731,438.9316946,443.1990258,428.5819232
ETH,17/08/2020,432.9948223,432.6224966,437.2198304,413.3227681
ETH,18/08/2020,439.1354267,433.8204975,446.4511176,420.8027613
ETH,19/08/2020,426.6580776,431.3676955,434.2467909,415.1707999
ETH,20/08/2020,406.7773731,422.4002749,427.003935,394.28278
ETH,21/08/2020,414.8923131,407.9056876,419.598616,403.0389145
ETH,22/08/2020,392.9193709,416.3277043,419.0840095,386.3046532
ETH,23/08/2020,393.7887017,388.2547095,395.3278974,380.3753116
ETH,24/08/2020,392.2001782,395.7003591,397.277868,384.0666779
ETH,25/08/2020,406.0046386,391.0885828,408.826715,388.002942
ETH,26/08/2020,383.7475334,408.0597612,409.2408014,370.4092629
ETH,27/08/2020,386.4422056,383.4401407,393.4236725,378.0925845
ETH,28/08/2020,381.5294807,385.9954626,397.3093057,372.4341466
ETH,29/08/2020,391.9147664,383.6367345,398.0637661,380.2925821
ETH,30/08/2020,402.903116,395.6468276,406.0306686,392.6472847
ETH,31/08/2020,423.0770923,399.089844,428.0834931,398.8473637
ETH,01/09/2020,435.2801715,429.0059962,439.3442035,419.2185815
ETH,02/09/2020,480.5552222,434.1475041,488.8938492,429.8748399
ETH,03/09/2020,441.8792973,475.4143649,481.3955001,421.8353336
ETH,04/09/2020,399.5571541,440.3346759,451.0626436,392.6973369
ETH,05/09/2020,391.8715285,382.5405619,401.1209306,372.7130798
ETH,06/09/2020,329.0848012,386.0594303,394.8616499,312.1050554
ETH,07/09/2020,349.4605532,335.4103155,359.457217,317.2366651
ETH,08/09/2020,354.3037632,353.0927521,357.5864909,325.1598125
ETH,09/09/2020,334.0254168,353.7657006,356.7595736,326.0584828
ETH,10/09/2020,354.5133293,337.6975034,359.3516322,331.0640467
ETH,11/09/2020,367.1263141,351.2086793,377.2493001,350.5790159
ETH,12/09/2020,374.2875959,368.2165021,375.4540416,356.1667705
ETH,13/09/2020,383.9274938,374.100064,387.117806,365.5623093
ETH,14/09/2020,364.5362188,388.0735383,390.2242989,354.0953335
ETH,15/09/2020,373.5045266,366.5649239,384.7086626,357.9141114
ETH,16/09/2020,365.8433246,377.4456462,382.0639934,362.7307765
ETH,17/09/2020,367.4346465,364.3129884,373.7356222,355.5369465
ETH,18/09/2020,389.3184008,365.5061959,394.22243,363.8658285
ETH,19/09/2020,382.9262672,389.5977603,392.6615704,376.0762711
ETH,20/09/2020,384.250568,384.6413321,388.5075904,377.5894374
ETH,21/09/2020,367.3231537,385.3986062,385.5320543,365.4523378
ETH,22/09/2020,347.5680273,371.1952363,376.3668207,331.8381435
ETH,23/09/2020,345.1418278,340.4567098,346.8119139,336.0199242
ETH,24/09/2020,322.3349075,344.3569919,344.9397138,320.3396715
ETH,25/09/2020,348.9888399,320.5545125,350.7891132,316.914302
ETH,26/09/2020,354.7818319,348.9933377,357.9465076,338.3690653
ETH,27/09/2020,354.0452726,352.0351312,356.1357381,346.3049388
ETH,28/09/2020,354.9380677,354.12112,362.1249606,347.3860775
ETH,29/09/2020,361.7481129,357.5575087,368.038535,355.1668874
ETH,30/09/2020,357.3310058,353.8336714,359.5173127,350.5193815
ETH,01/10/2020,358.7399607,359.8496346,360.0293784,351.6408429
ETH,02/10/2020,352.0332682,359.8348107,369.7003048,345.8640898
ETH,03/10/2020,345.3998476,353.1722269,354.5845005,334.607993
ETH,04/10/2020,347.1718313,345.8401301,351.345358,344.0512502
ETH,05/10/2020,351.640032,346.483816,354.4595269,344.5204438
ETH,06/10/2020,352.6185941,352.4946649,355.9014498,348.9764401
ETH,07/10/2020,340.348183,353.6726253,355.0497407,337.3175474
ETH,08/10/2020,339.3783145,340.7065979,342.841434,333.3949184
ETH,09/10/2020,350.9546298,341.6884015,353.4101596,334.5350818
ETH,10/10/2020,364.3294015,351.1428032,366.4276936,347.878623
ETH,11/10/2020,374.6844229,365.3534708,378.3953624,365.0738754
ETH,12/10/2020,372.7678334,370.5332403,377.271489,369.3970745
ETH,13/10/2020,393.107199,374.283097,395.1461646,366.030248
ETH,14/10/2020,381.6256169,386.6361779,387.5646789,375.468445
ETH,15/10/2020,376.4695237,381.4181659,387.6164691,373.7857645
ETH,16/10/2020,378.2395134,379.2418372,381.6665177,370.4875966
ETH,17/10/2020,367.1522803,377.9188744,379.8437954,361.8544787
ETH,18/10/2020,368.2368439,365.8071694,370.5878406,363.8392702
ETH,19/10/2020,376.5122025,368.5987227,377.0441173,367.5809454
ETH,20/10/2020,379.6604737,378.5203219,384.3827696,373.1047004
ETH,21/10/2020,368.8607246,379.3842503,380.2004581,365.7933894
ETH,22/10/2020,398.0277214,368.7926553,399.2807238,368.116578
ETH,23/10/2020,417.6331816,390.9355572,421.0802338,390.8096161
ETH,24/10/2020,408.242839,414.3409245,419.4431614,401.7775637
ETH,25/10/2020,405.3954329,409.3147394,417.2895028,403.5020606
ETH,26/10/2020,391.4164093,406.1713381,411.2792301,382.9156954
ETH,27/10/2020,404.4218332,393.1437711,410.237475,390.3860088
ETH,28/10/2020,388.1564436,403.7494182,408.8584848,380.8121697
ETH,29/10/2020,386.0911828,388.5708362,394.2767963,381.3309515
ETH,30/10/2020,383.6848623,387.3930168,391.9973778,373.9042011
ETH,31/10/2020,388.4387981,382.9710577,394.0118599,380.8602152
ETH,01/11/2020,395.9961822,387.0036019,397.9808039,385.3427554
